shell command : training/exp_runner.py --conf ./confs/dnerf_transformers_spring_Gaus.conf --scan_id -1
Loading data ...
find cameras.npz, assuming DTU dataset!
Finish loading data. Data-set size: 20
pretraining sdf...
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (0/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.03, psnr = 14.32
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (1/20): loss = 0.17, rgb_loss = 0.17, eikonal_loss = 0.03, psnr = 13.82
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (2/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.03, psnr = 14.75
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (3/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.03, psnr = 13.97
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (4/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.02, psnr = 13.87
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (5/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.04, psnr = 14.31
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (6/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.02, psnr = 15.31
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (7/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.02, psnr = 15.12
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (8/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.02, psnr = 13.98
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (9/20): loss = 0.14, rgb_loss = 0.13, eikonal_loss = 0.03, psnr = 15.44
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (10/20): loss = 0.14, rgb_loss = 0.13, eikonal_loss = 0.03, psnr = 15.06
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (11/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.03, psnr = 14.01
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (12/20): loss = 0.14, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 14.98
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (13/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.86
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (14/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.68
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (15/20): loss = 0.17, rgb_loss = 0.17, eikonal_loss = 0.02, psnr = 13.78
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (16/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.02, psnr = 14.82
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (17/20): loss = 0.14, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.04
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (18/20): loss = 0.14, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.05
(sdf)dnerf_bun_2024_12_21_21_58_42 [33] (19/20): loss = 0.16, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.24
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (0/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.7
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (1/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.67
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (2/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.01, psnr = 14.2
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (3/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.02, psnr = 14.61
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (4/20): loss = 0.17, rgb_loss = 0.17, eikonal_loss = 0.02, psnr = 13.6
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (5/20): loss = 0.16, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.35
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (6/20): loss = 0.14, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.51
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (7/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.01, psnr = 13.95
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (8/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.76
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (9/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.5
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (10/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.73
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (11/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.02, psnr = 13.76
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (12/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.02, psnr = 13.89
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (13/20): loss = 0.14, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 14.49
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (14/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.03, psnr = 14.9
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (15/20): loss = 0.16, rgb_loss = 0.15, eikonal_loss = 0.04, psnr = 14.07
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (16/20): loss = 0.18, rgb_loss = 0.18, eikonal_loss = 0.03, psnr = 13.47
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (17/20): loss = 0.15, rgb_loss = 0.14, eikonal_loss = 0.04, psnr = 14.07
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (18/20): loss = 0.17, rgb_loss = 0.17, eikonal_loss = 0.02, psnr = 13.47
(sdf)dnerf_bun_2024_12_21_21_58_42 [34] (19/20): loss = 0.17, rgb_loss = 0.17, eikonal_loss = 0.02, psnr = 13.47
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (0/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.02, psnr = 14.84
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (1/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 14.88
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (2/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.03, psnr = 14.16
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (3/20): loss = 0.15, rgb_loss = 0.14, eikonal_loss = 0.03, psnr = 15.34
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (4/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.03, psnr = 15.55
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (5/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.03, psnr = 15.1
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (6/20): loss = 0.18, rgb_loss = 0.17, eikonal_loss = 0.03, psnr = 14.0
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (7/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.03, psnr = 14.54
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (8/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.04, psnr = 15.14
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (9/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.31
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (10/20): loss = 0.18, rgb_loss = 0.18, eikonal_loss = 0.02, psnr = 13.91
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (11/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.03, psnr = 14.91
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (12/20): loss = 0.13, rgb_loss = 0.12, eikonal_loss = 0.02, psnr = 15.55
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (13/20): loss = 0.17, rgb_loss = 0.17, eikonal_loss = 0.02, psnr = 14.2
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (14/20): loss = 0.17, rgb_loss = 0.17, eikonal_loss = 0.02, psnr = 14.11
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (15/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.02, psnr = 14.05
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (16/20): loss = 0.17, rgb_loss = 0.16, eikonal_loss = 0.02, psnr = 14.01
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (17/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.02, psnr = 14.18
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (18/20): loss = 0.14, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.4
(sdf)dnerf_bun_2024_12_21_21_58_42 [35] (19/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.03, psnr = 13.95
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (0/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.03, psnr = 15.15
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (1/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.02, psnr = 14.46
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (2/20): loss = 0.17, rgb_loss = 0.17, eikonal_loss = 0.02, psnr = 13.71
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (3/20): loss = 0.18, rgb_loss = 0.17, eikonal_loss = 0.02, psnr = 13.58
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (4/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.02, psnr = 14.02
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (5/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.02, psnr = 15.08
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (6/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.02, psnr = 13.71
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (7/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.02, psnr = 15.53
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (8/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.02, psnr = 15.06
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (9/20): loss = 0.14, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.34
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (10/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.41
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (11/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 16.03
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (12/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.03, psnr = 15.04
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (13/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.03, psnr = 15.42
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (14/20): loss = 0.17, rgb_loss = 0.17, eikonal_loss = 0.02, psnr = 13.64
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (15/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.25
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (16/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.02, psnr = 13.95
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (17/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.35
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (18/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.01, psnr = 14.41
(sdf)dnerf_bun_2024_12_21_21_58_42 [36] (19/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.86
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (0/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.14
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (1/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.02, psnr = 14.14
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (2/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 14.84
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (3/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.57
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (4/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.59
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (5/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.34
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (6/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.02, psnr = 14.45
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (7/20): loss = 0.16, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.2
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (8/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.56
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (9/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 14.72
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (10/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.12
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (11/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.29
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (12/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.39
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (13/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.06
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (14/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.26
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (15/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.69
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (16/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.76
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (17/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.57
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (18/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.59
(sdf)dnerf_bun_2024_12_21_21_58_42 [37] (19/20): loss = 0.13, rgb_loss = 0.12, eikonal_loss = 0.02, psnr = 15.86
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (0/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.01, psnr = 13.65
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (1/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.18
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (2/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.44
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (3/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.02, psnr = 14.29
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (4/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.6
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (5/20): loss = 0.16, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.56
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (6/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.02, psnr = 14.09
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (7/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.62
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (8/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.84
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (9/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.51
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (10/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.03, psnr = 14.37
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (11/20): loss = 0.14, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.35
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (12/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.03, psnr = 15.46
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (13/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.21
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (14/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 16.07
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (15/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.6
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (16/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.54
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (17/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.75
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (18/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.08
(sdf)dnerf_bun_2024_12_21_21_58_42 [38] (19/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.02, psnr = 14.24
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (0/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 14.68
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (1/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.02, psnr = 14.03
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (2/20): loss = 0.14, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 14.77
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (3/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.03, psnr = 15.41
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (4/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.02, psnr = 13.95
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (5/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.03, psnr = 14.44
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (6/20): loss = 0.16, rgb_loss = 0.15, eikonal_loss = 0.02, psnr = 14.31
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (7/20): loss = 0.13, rgb_loss = 0.12, eikonal_loss = 0.02, psnr = 15.95
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (8/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.01, psnr = 14.52
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (9/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.62
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (10/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.02, psnr = 14.3
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (11/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.02, psnr = 14.4
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (12/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.4
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (13/20): loss = 0.17, rgb_loss = 0.16, eikonal_loss = 0.02, psnr = 13.59
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (14/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.65
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (15/20): loss = 0.12, rgb_loss = 0.12, eikonal_loss = 0.02, psnr = 15.98
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (16/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.58
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (17/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.53
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (18/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.97
(sdf)dnerf_bun_2024_12_21_21_58_42 [39] (19/20): loss = 0.13, rgb_loss = 0.12, eikonal_loss = 0.02, psnr = 15.73
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (0/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.56
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (1/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.01, psnr = 14.19
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (2/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.53
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (3/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.25
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (4/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.18
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (5/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.5
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (6/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.02, psnr = 14.52
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (7/20): loss = 0.15, rgb_loss = 0.14, eikonal_loss = 0.02, psnr = 14.61
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (8/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.59
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (9/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.27
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (10/20): loss = 0.13, rgb_loss = 0.12, eikonal_loss = 0.03, psnr = 15.5
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (11/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.03, psnr = 14.83
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (12/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.02, psnr = 15.15
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (13/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.59
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (14/20): loss = 0.14, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.38
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (15/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.02, psnr = 14.61
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (16/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.01, psnr = 13.96
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (17/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.29
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (18/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.45
(sdf)dnerf_bun_2024_12_21_21_58_42 [40] (19/20): loss = 0.13, rgb_loss = 0.12, eikonal_loss = 0.02, psnr = 15.63
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (0/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.01, psnr = 14.66
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (1/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.02, psnr = 14.32
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (2/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.57
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (3/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.02, psnr = 14.83
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (4/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.56
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (5/20): loss = 0.12, rgb_loss = 0.12, eikonal_loss = 0.02, psnr = 16.01
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (6/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.02, psnr = 14.42
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (7/20): loss = 0.16, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.26
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (8/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.02, psnr = 14.52
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (9/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.01, psnr = 14.6
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (10/20): loss = 0.13, rgb_loss = 0.12, eikonal_loss = 0.02, psnr = 15.51
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (11/20): loss = 0.14, rgb_loss = 0.14, eikonal_loss = 0.04, psnr = 15.27
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (12/20): loss = 0.13, rgb_loss = 0.12, eikonal_loss = 0.02, psnr = 15.65
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (13/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.02, psnr = 14.5
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (14/20): loss = 0.12, rgb_loss = 0.12, eikonal_loss = 0.02, psnr = 15.84
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (15/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.03, psnr = 15.89
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (16/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.03, psnr = 15.59
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (17/20): loss = 0.12, rgb_loss = 0.12, eikonal_loss = 0.03, psnr = 16.37
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (18/20): loss = 0.12, rgb_loss = 0.12, eikonal_loss = 0.02, psnr = 15.61
(sdf)dnerf_bun_2024_12_21_21_58_42 [41] (19/20): loss = 0.15, rgb_loss = 0.15, eikonal_loss = 0.02, psnr = 14.37
(sdf)dnerf_bun_2024_12_21_21_58_42 [42] (0/20): loss = 0.13, rgb_loss = 0.13, eikonal_loss = 0.02, psnr = 15.36
(sdf)dnerf_bun_2024_12_21_21_58_42 [42] (1/20): loss = 0.16, rgb_loss = 0.16, eikonal_loss = 0.01, psnr = 14.19
